,Species_Jetz,Species_eBird,Species_BirdLife,Family_eBird,CommonName_eBird,aveUAI,SciName_MUTI,MUTIscore,SciName_UN,Urban,Family_Sci,X,Family_English,Coastal,Notes
722,Haliaeetus albicilla,Haliaeetus albicilla,Haliaeetus albicilla,"Accipitridae (Hawks, Eagles, and Kites)",White-tailed Eagle,0.779958423,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
723,Haliaeetus leucogaster,Haliaeetus leucogaster,Haliaeetus leucogaster,"Accipitridae (Hawks, Eagles, and Kites)",White-bellied Sea-Eagle,1.146532454,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
724,Haliaeetus vocifer,Haliaeetus vocifer,Haliaeetus vocifer,"Accipitridae (Hawks, Eagles, and Kites)",African Fish-Eagle,1.03228529,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
725,Ichthyophaga ichthyaetus,Haliaeetus ichthyaetus,Icthyophaga ichthyaetus,"Accipitridae (Hawks, Eagles, and Kites)",Gray-headed Fish-Eagle,1.774920714,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
726,Geranospiza caerulescens,Geranospiza caerulescens,Geranospiza caerulescens,"Accipitridae (Hawks, Eagles, and Kites)",Crane Hawk,0.961202586,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
727,Leucopternis schistaceus,Buteogallus schistaceus,Buteogallus schistaceus,"Accipitridae (Hawks, Eagles, and Kites)",Slate-colored Hawk,0.133639637,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
728,Buteogallus anthracinus,Buteogallus anthracinus,Buteogallus anthracinus,"Accipitridae (Hawks, Eagles, and Kites)",Common Black Hawk,0.742525102,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
729,Buteogallus aequinoctialis,Buteogallus aequinoctialis,Buteogallus aequinoctialis,"Accipitridae (Hawks, Eagles, and Kites)",Rufous Crab Hawk,1.377700612,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
730,Buteogallus meridionalis,Buteogallus meridionalis,Buteogallus meridionalis,"Accipitridae (Hawks, Eagles, and Kites)",Savanna Hawk,1.100144156,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,mangroves
731,Buteogallus urubitinga,Buteogallus urubitinga,Buteogallus urubitinga,"Accipitridae (Hawks, Eagles, and Kites)",Great Black Hawk,1.598086974,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
732,Buteo magnirostris,Rupornis magnirostris,Rupornis magnirostris,"Accipitridae (Hawks, Eagles, and Kites)",Roadside Hawk,1.717914126,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
733,Parabuteo unicinctus,Parabuteo unicinctus,Parabuteo unicinctus,"Accipitridae (Hawks, Eagles, and Kites)",Harris's Hawk,2.241553952,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
734,Buteo albicaudatus,Geranoaetus albicaudatus,Geranoaetus albicaudatus,"Accipitridae (Hawks, Eagles, and Kites)",White-tailed Hawk,1.34629837,NA,NA,Buteo albicaudatus,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
735,Buteo polyosoma,Geranoaetus polyosoma,Geranoaetus polyosoma,"Accipitridae (Hawks, Eagles, and Kites)",Variable Hawk,0.650181444,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
736,Geranoaetus melanoleucus,Geranoaetus melanoleucus,Geranoaetus melanoleucus,"Accipitridae (Hawks, Eagles, and Kites)",Black-chested Buzzard-Eagle,0.628033581,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
737,Leucopternis albicollis,Pseudastur albicollis,Pseudastur albicollis,"Accipitridae (Hawks, Eagles, and Kites)",White Hawk,0.391167958,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
738,Leucopternis occidentalis,Pseudastur occidentalis,Pseudastur occidentalis,"Accipitridae (Hawks, Eagles, and Kites)",Gray-backed Hawk,0.870689572,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
739,Leucopternis semiplumbeus,Leucopternis semiplumbeus,Leucopternis semiplumbeus,"Accipitridae (Hawks, Eagles, and Kites)",Semiplumbeous Hawk,0.227773183,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
740,Buteo nitidus,Buteo plagiatus,Buteo plagiatus,"Accipitridae (Hawks, Eagles, and Kites)",Gray Hawk,0.944008628,Buteo plagiatus,-0.792688966,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
741,Buteo nitidus,Buteo nitidus,Buteo nitidus,"Accipitridae (Hawks, Eagles, and Kites)",Gray-lined Hawk,1.822131315,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
742,Buteo lineatus,Buteo lineatus,Buteo lineatus,"Accipitridae (Hawks, Eagles, and Kites)",Red-shouldered Hawk,1.670350483,Buteo lineatus,1.37136443,Buteo lineatus,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
743,Buteo ridgwayi,Buteo ridgwayi,Buteo ridgwayi,"Accipitridae (Hawks, Eagles, and Kites)",Ridgway's Hawk,0.026779846,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
744,Buteo platypterus,Buteo platypterus,Buteo platypterus,"Accipitridae (Hawks, Eagles, and Kites)",Broad-winged Hawk,1.543754105,Buteo platypterus,-0.733911548,Buteo platypterus,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
745,Buteo brachyurus,Buteo brachyurus,Buteo brachyurus,"Accipitridae (Hawks, Eagles, and Kites)",Short-tailed Hawk,1.554134227,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
746,Buteo albigula,Buteo albigula,Buteo albigula,"Accipitridae (Hawks, Eagles, and Kites)",White-throated Hawk,0.260708445,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
747,Buteo swainsoni,Buteo swainsoni,Buteo swainsoni,"Accipitridae (Hawks, Eagles, and Kites)",Swainson's Hawk,1.505416308,Buteo swainsoni,0.122082355,Buteo swainsoni,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
748,Buteo albonotatus,Buteo albonotatus,Buteo albonotatus,"Accipitridae (Hawks, Eagles, and Kites)",Zone-tailed Hawk,1.48336823,Buteo albonotatus,-1.676962755,Buteo albonotatus,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
749,Buteo jamaicensis,Buteo jamaicensis,Buteo jamaicensis,"Accipitridae (Hawks, Eagles, and Kites)",Red-tailed Hawk,1.406946805,Buteo jamaicensis,1.229218034,Buteo jamaicensis,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
750,Buteo lagopus,Buteo lagopus,Buteo lagopus,"Accipitridae (Hawks, Eagles, and Kites)",Rough-legged Hawk,1.018369228,NA,NA,Buteo lagopus,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
751,Buteo regalis,Buteo regalis,Buteo regalis,"Accipitridae (Hawks, Eagles, and Kites)",Ferruginous Hawk,0.863435187,Buteo regalis,-1.688411843,Buteo regalis,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
752,Buteo buteo,Buteo buteo,Buteo buteo,"Accipitridae (Hawks, Eagles, and Kites)",Common Buzzard,1.225068333,NA,NA,Buteo buteo,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
753,Buteo buteo,Buteo japonicus,Buteo japonicus,"Accipitridae (Hawks, Eagles, and Kites)",Eastern Buzzard,2.154047552,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
754,Buteo brachypterus,Buteo brachypterus,Buteo brachypterus,"Accipitridae (Hawks, Eagles, and Kites)",Madagascar Buzzard,0.050486367,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
755,Buteo rufinus,Buteo rufinus,Buteo rufinus,"Accipitridae (Hawks, Eagles, and Kites)",Long-legged Buzzard,1.23005876,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
756,Buteo augur,Buteo augur,Buteo augur,"Accipitridae (Hawks, Eagles, and Kites)",Augur Buzzard,1.161365582,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
757,Buteo rufofuscus,Buteo rufofuscus,Buteo rufofuscus,"Accipitridae (Hawks, Eagles, and Kites)",Jackal Buzzard,0.92270469,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
758,Alcedo atthis,Alcedo atthis,Alcedo atthis,Alcedinidae (Kingfishers),Common Kingfisher,1.753114615,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
759,Alcedo meninting,Alcedo meninting,Alcedo meninting,Alcedinidae (Kingfishers),Blue-eared Kingfisher,1.878429634,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
760,Alcedo coerulescens,Alcedo coerulescens,Alcedo coerulescens,Alcedinidae (Kingfishers),Small Blue Kingfisher,2.550265621,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
761,Alcedo azurea,Ceyx azureus,Ceyx azureus,Alcedinidae (Kingfishers),Azure Kingfisher,1.082411405,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
762,Alcedo cyanopectus,Ceyx cyanopectus,Ceyx cyanopectus,Alcedinidae (Kingfishers),Indigo-banded Kingfisher,1.223728996,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
763,Alcedo pusilla,Ceyx pusillus,Ceyx pusillus,Alcedinidae (Kingfishers),Little Kingfisher,1.217199696,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
764,Ceyx erithaca,Ceyx erithaca,Ceyx erithaca,Alcedinidae (Kingfishers),Black-backed Dwarf-Kingfisher,1.826060785,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
765,Ceyx rufidorsa,Ceyx rufidorsa,Ceyx erithaca,Alcedinidae (Kingfishers),Rufous-backed Dwarf-Kingfisher,0.174052444,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
766,Alcedo cristata,Corythornis cristatus,Corythornis cristatus,Alcedinidae (Kingfishers),Malachite Kingfisher,1.57618097,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
767,Alcedo vintsioides,Corythornis vintsioides,Corythornis vintsioides,Alcedinidae (Kingfishers),Malagasy Kingfisher,1.347274928,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
768,Ceyx pictus,Ispidina picta,Ispidina picta,Alcedinidae (Kingfishers),African Pygmy Kingfisher,0.628157775,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
769,Dacelo novaeguineae,Dacelo novaeguineae,Dacelo novaeguineae,Alcedinidae (Kingfishers),Laughing Kookaburra,1.238546358,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
770,Dacelo leachii,Dacelo leachii,Dacelo leachii,Alcedinidae (Kingfishers),Blue-winged Kookaburra,1.016729463,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
771,Pelargopsis capensis,Pelargopsis capensis,Pelargopsis capensis,Alcedinidae (Kingfishers),Stork-billed Kingfisher,1.365576133,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
772,Halcyon coromanda,Halcyon coromanda,Halcyon coromanda,Alcedinidae (Kingfishers),Ruddy Kingfisher,0.741245169,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
773,Halcyon smyrnensis,Halcyon smyrnensis,Halcyon smyrnensis,Alcedinidae (Kingfishers),White-throated Kingfisher,1.7370681,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
774,Halcyon smyrnensis,Halcyon gularis,Halcyon gularis,Alcedinidae (Kingfishers),Brown-breasted Kingfisher,1.159355706,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
775,Halcyon leucocephala,Halcyon leucocephala,Halcyon leucocephala,Alcedinidae (Kingfishers),Gray-headed Kingfisher,1.326909459,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
776,Halcyon pileata,Halcyon pileata,Halcyon pileata,Alcedinidae (Kingfishers),Black-capped Kingfisher,2.11981745,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
777,Halcyon senegalensis,Halcyon senegalensis,Halcyon senegalensis,Alcedinidae (Kingfishers),Woodland Kingfisher,1.035756385,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),No,no mention of coastal 
778,Halcyon albiventris,Halcyon albiventris,Halcyon albiventris,Alcedinidae (Kingfishers),Brown-hooded Kingfisher,1.433294175,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
779,Todiramphus macleayii,Todiramphus macleayii,Todiramphus macleayii,Alcedinidae (Kingfishers),Forest Kingfisher,1.150956651,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,Mangroves 
780,Todiramphus sanctus,Todiramphus sanctus,Todiramphus sanctus,Alcedinidae (Kingfishers),Sacred Kingfisher,1.085555233,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
781,Todiramphus chloris,Todiramphus chloris,Todiramphus chloris,Alcedinidae (Kingfishers),Collared Kingfisher,1.776225476,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
782,Actenoides lindsayi,Actenoides lindsayi,Actenoides lindsayi,Alcedinidae (Kingfishers),Spotted Kingfisher,0.87544104,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
783,Megaceryle maxima,Megaceryle maxima,Megaceryle maxima,Alcedinidae (Kingfishers),Giant Kingfisher,1.353937536,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
784,Megaceryle torquata,Megaceryle torquata,Megaceryle torquata,Alcedinidae (Kingfishers),Ringed Kingfisher,1.601124484,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
785,Megaceryle alcyon,Megaceryle alcyon,Megaceryle alcyon,Alcedinidae (Kingfishers),Belted Kingfisher,1.729034799,Megaceryle alcyon,1.904225302,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
786,Ceryle rudis,Ceryle rudis,Ceryle rudis,Alcedinidae (Kingfishers),Pied Kingfisher,1.28046601,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
787,Chloroceryle amazona,Chloroceryle amazona,Chloroceryle amazona,Alcedinidae (Kingfishers),Amazon Kingfisher,1.622786101,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
788,Chloroceryle aenea,Chloroceryle aenea,Chloroceryle aenea,Alcedinidae (Kingfishers),American Pygmy Kingfisher,0.747704328,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
789,Chloroceryle americana,Chloroceryle americana,Chloroceryle americana,Alcedinidae (Kingfishers),Green Kingfisher,1.232813547,NA,NA,NA,NA,Alcedinidae,98,(Kingfishers),Yes,
790,Herpetotheres cachinnans,Herpetotheres cachinnans,Herpetotheres cachinnans,Falconidae (Falcons and Caracaras),Laughing Falcon,0.811707787,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
791,Micrastur semitorquatus,Micrastur semitorquatus,Micrastur semitorquatus,Falconidae (Falcons and Caracaras),Collared Forest-Falcon,0.523555873,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,Mangroves
792,Micrastur mirandollei,Micrastur mirandollei,Micrastur mirandollei,Falconidae (Falcons and Caracaras),Slaty-backed Forest-Falcon,0.266723304,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),No,no mention of coastal
793,Micrastur ruficollis,Micrastur ruficollis,Micrastur ruficollis,Falconidae (Falcons and Caracaras),Barred Forest-Falcon,0.176425674,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,tidal swamp forests
794,Spiziapteryx circumcincta,Spiziapteryx circumcincta,Spiziapteryx circumcincta,Falconidae (Falcons and Caracaras),Spot-winged Falconet,0.560130831,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
795,Caracara plancus,Caracara plancus,Caracara plancus,Falconidae (Falcons and Caracaras),Crested Caracara,1.571472057,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
796,Ibycter americanus,Ibycter americanus,Ibycter americanus,Falconidae (Falcons and Caracaras),Red-throated Caracara,0.015353959,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
797,Daptrius ater,Daptrius ater,Daptrius ater,Falconidae (Falcons and Caracaras),Black Caracara,0.166952005,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
798,Microhierax erythrogenys,Microhierax erythrogenys,Microhierax erythrogenys,Falconidae (Falcons and Caracaras),Philippine Falconet,0.792732522,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
799,Falco naumanni,Falco naumanni,Falco naumanni,Falconidae (Falcons and Caracaras),Lesser Kestrel,1.642719677,NA,NA,Falco naumanni,U,Falconidae,65,(Falcons and Caracaras),Yes,
800,Falco tinnunculus,Falco tinnunculus,Falco tinnunculus,Falconidae (Falcons and Caracaras),Eurasian Kestrel,1.675649945,NA,NA,Falco tinnunculus,U,Falconidae,65,(Falcons and Caracaras),Yes,
801,Falco tinnunculus,Falco rupicolus,Falco tinnunculus,Falconidae (Falcons and Caracaras),Rock Kestrel,1.053777966,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
802,Falco newtoni,Falco newtoni,Falco newtoni,Falconidae (Falcons and Caracaras),Malagasy Kestrel,1.618325901,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
803,Falco cenchroides,Falco cenchroides,Falco cenchroides,Falconidae (Falcons and Caracaras),Nankeen Kestrel,1.106892467,NA,NA,Falco cenchroides,U,Falconidae,65,(Falcons and Caracaras),Yes,
804,Falco sparverius,Falco sparverius,Falco sparverius,Falconidae (Falcons and Caracaras),American Kestrel,1.535513151,Falco sparverius,0.697136296,Falco sparverius,U,Falconidae,65,(Falcons and Caracaras),Yes,
805,Falco chicquera,Falco chicquera,Falco chicquera,Falconidae (Falcons and Caracaras),Red-necked Falcon,1.330076126,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
806,Falco amurensis,Falco amurensis,Falco amurensis,Falconidae (Falcons and Caracaras),Amur Falcon,1.792247146,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
807,Falco columbarius,Falco columbarius,Falco columbarius,Falconidae (Falcons and Caracaras),Merlin,1.832785331,Falco columbarius,0.512835804,Falco columbarius,U,Falconidae,65,(Falcons and Caracaras),Yes,
808,Falco subbuteo,Falco subbuteo,Falco subbuteo,Falconidae (Falcons and Caracaras),Eurasian Hobby,1.346661295,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
809,Falco cuvierii,Falco cuvierii,Falco cuvierii,Falconidae (Falcons and Caracaras),African Hobby,1.536131581,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
810,Falco longipennis,Falco longipennis,Falco longipennis,Falconidae (Falcons and Caracaras),Australian Hobby,1.561377136,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
811,Falco novaeseelandiae,Falco novaeseelandiae,Falco novaeseelandiae,Falconidae (Falcons and Caracaras),New Zealand Falcon,0.416801126,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
812,Falco berigora,Falco berigora,Falco berigora,Falconidae (Falcons and Caracaras),Brown Falcon,0.555342499,NA,NA,Falco berigora,N,Falconidae,65,(Falcons and Caracaras),Yes,
813,Falco femoralis,Falco femoralis,Falco femoralis,Falconidae (Falcons and Caracaras),Aplomado Falcon,2.036616891,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),Yes,
814,Falco rufigularis,Falco rufigularis,Falco rufigularis,Falconidae (Falcons and Caracaras),Bat Falcon,1.642458603,NA,NA,NA,NA,Falconidae,65,(Falcons and Caracaras),No,no mention of coastal 
815,Falco peregrinus,Falco peregrinus,Falco peregrinus,Falconidae (Falcons and Caracaras),Peregrine Falcon,1.974832947,NA,NA,Falco peregrinus,U,Falconidae,65,(Falcons and Caracaras),Yes,
816,Falco mexicanus,Falco mexicanus,Falco mexicanus,Falconidae (Falcons and Caracaras),Prairie Falcon,0.978760431,Falco mexicanus,-1.465331271,Falco mexicanus,N,Falconidae,65,(Falcons and Caracaras),No,various inland habitats 
817,Calcarius lapponicus,Calcarius lapponicus,Calcarius lapponicus,Calcariidae (Longspurs and Snow Buntings),Lapland Longspur,0.854378095,NA,NA,NA,NA,Calcariidae,10,(Longspurs and Snow Buntings),Yes,beaches / concentrate near coastlines
818,Calcarius ornatus,Calcarius ornatus,Calcarius ornatus,Calcariidae (Longspurs and Snow Buntings),Chestnut-collared Longspur,0.134246524,Calcarius ornatus,-2.035067957,NA,NA,Calcariidae,10,(Longspurs and Snow Buntings),Yes,beaches / concentrate near coastlines
819,Calcarius pictus,Calcarius pictus,Calcarius pictus,Calcariidae (Longspurs and Snow Buntings),Smith's Longspur,1.909289104,NA,NA,NA,NA,Calcariidae,10,(Longspurs and Snow Buntings),Yes,beaches / concentrate near coastlines
820,Calcarius mccownii,Rhynchophanes mccownii,Rhynchophanes mccownii,Calcariidae (Longspurs and Snow Buntings),Thick-billed Longspur,0.02923248,Rhynchophanes mccownii,-1.827146694,NA,NA,Calcariidae,10,(Longspurs and Snow Buntings),Yes,beaches / concentrate near coastlines
821,Plectrophenax nivalis,Plectrophenax nivalis,Plectrophenax nivalis,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,1.227007846,NA,NA,NA,NA,Calcariidae,10,(Longspurs and Snow Buntings),Yes,beaches / concentrate near coastlines
822,Teretistris fernandinae,Teretistris fernandinae,Teretistris fernandinae,Teretistridae (Cuban Warblers),Yellow-headed Warbler,0.826383484,NA,NA,NA,NA,Teretistridae,22,(Cuban Warblers),Yes,ranges from coast to inland forests
823,Icteria virens,Icteria virens,Icteria virens,Icteriidae (Yellow-breasted Chat),Yellow-breasted Chat,1.430770176,Icteria virens,-0.212798287,NA,NA,Icteriidae,11,(Yellow-breasted Chat),Yes,mangroves
