"","MUTIscore","SciName_MUTI","CommonName_MUTI","Species_eBird","Species_Jetz","Family_Jetz","CommonName_UAI","aveUAI","Species_BirdLife","Species_UN","Urban","family.MUTI","Family_all","Species","English","Coastal"
"641",NA,NA,NA,"Coturnicops noveboracensis","Coturnicops noveboracensis","Rallidae","Yellow Rail",0.002293022,"Coturnicops noveboracensis",NA,NA,NA,"Rallidae","Coturnicops_noveboracensis",NA,"Yes"
"642",NA,NA,NA,"Dryolimnas cuvieri","Dryolimnas cuvieri","Rallidae","White-throated Rail",1.083726649,"Dryolimnas cuvieri",NA,NA,NA,"Rallidae","Dryolimnas_cuvieri",NA,"Yes"
"643",NA,NA,NA,"Gallirallus castaneoventris","Eulabeornis castaneoventris","Rallidae","Chestnut Rail",1.156716899,"Eulabeornis castaneoventris",NA,NA,NA,"Rallidae","Eulabeornis_castaneoventris",NA,"Yes"
"644",NA,NA,NA,"Fulica alai","Fulica alai","Rallidae","Hawaiian Coot",1.49443645,"Fulica alai",NA,NA,NA,"Rallidae","Fulica_alai",NA,"Yes"
"645",NA,NA,NA,"Fulica ardesiaca","Fulica ardesiaca","Rallidae","Slate-colored Coot",1.04183641,"Fulica ardesiaca",NA,NA,NA,"Rallidae","Fulica_ardesiaca",NA,"Yes"
"646",NA,NA,NA,"Fulica armillata","Fulica armillata","Rallidae","Red-gartered Coot",1.871712854,"Fulica armillata",NA,NA,NA,"Rallidae","Fulica_armillata",NA,"Yes"
"647",NA,NA,NA,"Fulica leucoptera","Fulica leucoptera","Rallidae","White-winged Coot",1.801311044,"Fulica leucoptera",NA,NA,NA,"Rallidae","Fulica_leucoptera",NA,"Yes"
"648",NA,NA,NA,"Fulica rufifrons","Fulica rufifrons","Rallidae","Red-fronted Coot",1.734371729,"Fulica rufifrons",NA,NA,NA,"Rallidae","Fulica_rufifrons",NA,"Yes"
"649",NA,NA,NA,"Gallicrex cinerea","Gallicrex cinerea","Rallidae","Watercock",1.592062997,"Gallicrex cinerea",NA,NA,NA,"Rallidae","Gallicrex_cinerea",NA,"Yes"
"650",NA,NA,NA,"Porphyriops melanops","Gallinula melanops","Rallidae","Spot-flanked Gallinule",2.119885438,"Porphyriops melanops",NA,NA,NA,"Rallidae","Gallinula_melanops",NA,"Yes"
"651",NA,NA,NA,"Gallinula tenebrosa","Gallinula tenebrosa","Rallidae","Dusky Moorhen",2.088401645,"Gallinula tenebrosa",NA,NA,NA,"Rallidae","Gallinula_tenebrosa",NA,"Yes"
"652",NA,NA,NA,"Tribonyx ventralis","Gallinula ventralis","Rallidae","Black-tailed Nativehen",1.595525766,"Tribonyx ventralis",NA,NA,NA,"Rallidae","Gallinula_ventralis",NA,"Yes"
"653",NA,NA,NA,"Gallirallus australis","Gallirallus australis","Rallidae","Weka",0.110806108,"Gallirallus australis",NA,NA,NA,"Rallidae","Gallirallus_australis",NA,"Yes"
"654",NA,NA,NA,"Gallirallus okinawae","Gallirallus okinawae","Rallidae","Okinawa Rail",0.227307254,"Hypotaenidia okinawae",NA,NA,NA,"Rallidae","Gallirallus_okinawae",NA,"Yes"
"655",NA,NA,NA,"Gallirallus philippensis","Gallirallus philippensis","Rallidae","Buff-banded Rail",1.68081867,"Hypotaenidia philippensis",NA,NA,NA,"Rallidae","Gallirallus_philippensis",NA,"Yes"
"656",NA,NA,NA,"Lewinia striata","Gallirallus striatus","Rallidae","Slaty-breasted Rail",1.681946929,"Lewinia striata",NA,NA,NA,"Rallidae","Gallirallus_striatus",NA,"Yes"
"657",NA,NA,NA,"Gallirallus torquatus","Gallirallus torquatus","Rallidae","Barred Rail",1.681367809,"Hypotaenidia torquata",NA,NA,NA,"Rallidae","Gallirallus_torquatus",NA,"Yes"
"658",NA,NA,NA,"Laterallus albigularis","Laterallus albigularis","Rallidae","White-throated Crake",0.737089165,"Laterallus albigularis",NA,NA,NA,"Rallidae","Laterallus_albigularis",NA,"Yes"
"659",NA,NA,NA,"Laterallus jamaicensis","Laterallus jamaicensis","Rallidae","Black Rail",0.890100336,"Laterallus jamaicensis",NA,NA,NA,"Rallidae","Laterallus_jamaicensis",NA,"Yes"
"660",NA,NA,NA,"Laterallus melanophaius","Laterallus melanophaius","Rallidae","Rufous-sided Crake",2.76016692,"Laterallus melanophaius",NA,NA,NA,"Rallidae","Laterallus_melanophaius",NA,"Yes"
"661",NA,NA,NA,"Laterallus ruber","Laterallus ruber","Rallidae","Ruddy Crake",1.380179574,"Laterallus ruber",NA,NA,NA,"Rallidae","Laterallus_ruber",NA,"Yes"
"662",NA,NA,NA,"Lewinia pectoralis","Lewinia pectoralis","Rallidae","Lewin's Rail",1.600070646,"Lewinia pectoralis",NA,NA,NA,"Rallidae","Lewinia_pectoralis",NA,"Yes"
"663",NA,NA,NA,"Pardirallus nigricans","Pardirallus nigricans","Rallidae","Blackish Rail",2.579482545,"Pardirallus nigricans",NA,NA,NA,"Rallidae","Pardirallus_nigricans",NA,"Yes"
"664",NA,NA,NA,"Pardirallus sanguinolentus","Pardirallus sanguinolentus","Rallidae","Plumbeous Rail",1.624513369,"Pardirallus sanguinolentus",NA,NA,NA,"Rallidae","Pardirallus_sanguinolentus",NA,"Yes"
"665",NA,NA,NA,"Porphyrio hochstetteri","Porphyrio hochstetteri","Rallidae","South Island Takahe",0.020915848,"Porphyrio hochstetteri",NA,NA,NA,"Rallidae","Porphyrio_hochstetteri",NA,"Yes"
"666",NA,NA,NA,"Porphyrio martinica","Porphyrio martinica","Rallidae","Purple Gallinule",1.59709518,"Porphyrio martinicus",NA,NA,NA,"Rallidae","Porphyrio_martinica",NA,"Yes"
"667",NA,NA,NA,"Porphyrio madagascariensis","Porphyrio porphyrio","Rallidae","African Swamphen",1.786259681,"Porphyrio porphyrio",NA,NA,NA,"Rallidae","Porphyrio_porphyrio",NA,"Yes"
"668",NA,NA,NA,"Mustelirallus albicollis","Porzana albicollis","Rallidae","Ash-throated Crake",1.954074384,"Porzana albicollis",NA,NA,NA,"Rallidae","Porzana_albicollis",NA,"Yes"
"669",NA,NA,NA,"Poliolimnas cinereus","Porzana cinerea","Rallidae","White-browed Crake",1.637087881,"Amaurornis cinerea",NA,NA,NA,"Rallidae","Porzana_cinerea",NA,"Yes"
"670",NA,NA,NA,"Porzana fluminea","Porzana fluminea","Rallidae","Australian Crake",1.505670922,"Porzana fluminea",NA,NA,NA,"Rallidae","Porzana_fluminea",NA,"Yes"
"671",NA,NA,NA,"Zapornia fusca","Porzana fusca","Rallidae","Ruddy-breasted Crake",2.172406207,"Zapornia fusca",NA,NA,NA,"Rallidae","Porzana_fusca",NA,"Yes"
"672",NA,NA,NA,"Zapornia pusilla","Porzana pusilla","Rallidae","Baillon's Crake",1.891252271,"Zapornia pusilla",NA,NA,NA,"Rallidae","Porzana_pusilla",NA,"Yes"
"673",NA,NA,NA,"Zapornia tabuensis","Porzana tabuensis","Rallidae","Spotless Crake",1.554553027,"Zapornia tabuensis",NA,NA,NA,"Rallidae","Porzana_tabuensis",NA,"Yes"
"674",NA,NA,NA,"Rallina canningi","Rallina canningi","Rallidae","Andaman Crake",0.119254389,"Rallina canningi",NA,NA,NA,"Rallidae","Rallina_canningi",NA,"Yes"
"675",NA,NA,NA,"Rallina eurizonoides","Rallina eurizonoides","Rallidae","Slaty-legged Crake",1.715394766,"Rallina eurizonoides",NA,NA,NA,"Rallidae","Rallina_eurizonoides",NA,"Yes"
"676",NA,NA,NA,"Rallina fasciata","Rallina fasciata","Rallidae","Red-legged Crake",3.311833145,"Rallina fasciata",NA,NA,NA,"Rallidae","Rallina_fasciata",NA,"Yes"
"677",NA,NA,NA,"Rallus indicus","Rallus aquaticus","Rallidae","Brown-cheeked Rail",1.95716238,"Rallus indicus",NA,NA,NA,"Rallidae","Rallus_aquaticus",NA,"Yes"
"678",NA,NA,NA,"Rallus semiplumbeus","Rallus semiplumbeus","Rallidae","Bogota Rail",1.948963563,"Rallus semiplumbeus",NA,NA,NA,"Rallidae","Rallus_semiplumbeus",NA,"Yes"
"679",NA,NA,NA,"Rougetius rougetii","Rougetius rougetii","Rallidae","Rouget's Rail",2.175808739,"Rougetius rougetii",NA,NA,NA,"Rallidae","Rougetius_rougetii",NA,"Yes"
"680",NA,NA,NA,"Ardea cinerea","Ardea cinerea","Ardeidae","Gray Heron",1.689177808,"Ardea cinerea",NA,NA,NA,"Ardeidae","Ardea_cinerea",NA,"Yes"
"681",NA,NA,NA,"Ardea cocoi","Ardea cocoi","Ardeidae","Cocoi Heron",1.554106896,"Ardea cocoi",NA,NA,NA,"Ardeidae","Ardea_cocoi",NA,"Yes"
"682",NA,NA,NA,"Ardea goliath","Ardea goliath","Ardeidae","Goliath Heron",1.927574085,"Ardea goliath",NA,NA,NA,"Ardeidae","Ardea_goliath",NA,"Yes"
"683",NA,NA,NA,"Ardea melanocephala","Ardea melanocephala","Ardeidae","Black-headed Heron",1.474057232,"Ardea melanocephala",NA,NA,NA,"Ardeidae","Ardea_melanocephala",NA,"Yes"
"684",NA,NA,NA,"Ardea pacifica","Ardea pacifica","Ardeidae","Pacific Heron",0.94900245,"Ardea pacifica",NA,NA,NA,"Ardeidae","Ardea_pacifica",NA,"Yes"
"685",NA,NA,NA,"Egretta picata","Ardea picata","Ardeidae","Pied Heron",0.50746602,"Egretta picata",NA,NA,NA,"Ardeidae","Ardea_picata",NA,"Yes"
"686",NA,NA,NA,"Ardea purpurea","Ardea purpurea","Ardeidae","Purple Heron",1.546351675,"Ardea purpurea",NA,NA,NA,"Ardeidae","Ardea_purpurea",NA,"Yes"
"687",NA,NA,NA,"Ardea sumatrana","Ardea sumatrana","Ardeidae","Great-billed Heron",2.079860454,"Ardea sumatrana",NA,NA,NA,"Ardeidae","Ardea_sumatrana",NA,"Yes"
"688",NA,NA,NA,"Ardeola bacchus","Ardeola bacchus","Ardeidae","Chinese Pond-Heron",2.427136271,"Ardeola bacchus",NA,NA,NA,"Ardeidae","Ardeola_bacchus",NA,"Yes"
"689",NA,NA,NA,"Ardeola grayii","Ardeola grayii","Ardeidae","Indian Pond-Heron",1.687373664,"Ardeola grayii",NA,NA,NA,"Ardeidae","Ardeola_grayii",NA,"Yes"
"690",NA,NA,NA,"Ardeola idae","Ardeola idae","Ardeidae","Malagasy Pond-Heron",1.880322629,"Ardeola idae",NA,NA,NA,"Ardeidae","Ardeola_idae",NA,"Yes"
"691",NA,NA,NA,"Ardeola ralloides","Ardeola ralloides","Ardeidae","Squacco Heron",1.509279179,"Ardeola ralloides",NA,NA,NA,"Ardeidae","Ardeola_ralloides",NA,"Yes"
"692",NA,NA,NA,"Ardeola speciosa","Ardeola speciosa","Ardeidae","Javan Pond-Heron",2.359615841,"Ardeola speciosa",NA,NA,NA,"Ardeidae","Ardeola_speciosa",NA,"Yes"
"693",NA,NA,NA,"Botaurus pinnatus","Botaurus pinnatus","Ardeidae","Pinnated Bittern",3.89296254,"Botaurus pinnatus",NA,NA,NA,"Ardeidae","Botaurus_pinnatus",NA,"Yes"
"694",NA,NA,NA,"Botaurus poiciloptilus","Botaurus poiciloptilus","Ardeidae","Australasian Bittern",0.030413658,"Botaurus poiciloptilus",NA,NA,NA,"Ardeidae","Botaurus_poiciloptilus",NA,"Yes"
"695",NA,NA,NA,"Botaurus stellaris","Botaurus stellaris","Ardeidae","Great Bittern",0.543869294,"Botaurus stellaris",NA,NA,NA,"Ardeidae","Botaurus_stellaris",NA,"Yes"
"696",NA,NA,NA,"Bubulcus ibis","Bubulcus ibis","Ardeidae","Cattle Egret",1.600395172,"Bubulcus ibis",NA,NA,NA,"Ardeidae","Bubulcus_ibis",NA,"Yes"
"697",NA,NA,NA,"Butorides striata","Butorides striata","Ardeidae","Striated Heron",2.050431558,"Butorides striata",NA,NA,NA,"Ardeidae","Butorides_striata",NA,"Yes"
"698",NA,NA,NA,"Cochlearius cochlearius","Cochlearius cochlearius","Ardeidae","Boat-billed Heron",1.265660265,"Cochlearius cochlearius",NA,NA,NA,"Ardeidae","Cochlearius_cochlearius",NA,"Yes"
"699",NA,NA,NA,"Egretta ardesiaca","Egretta ardesiaca","Ardeidae","Black Heron",1.725109976,"Egretta ardesiaca",NA,NA,NA,"Ardeidae","Egretta_ardesiaca",NA,"Yes"
"700",NA,NA,NA,"Egretta eulophotes","Egretta eulophotes","Ardeidae","Chinese Egret",1.259424229,"Egretta eulophotes",NA,NA,NA,"Ardeidae","Egretta_eulophotes",NA,"Yes"
"701",NA,NA,NA,"Egretta garzetta","Egretta garzetta","Ardeidae","Little Egret",1.625862002,"Egretta garzetta",NA,NA,NA,"Ardeidae","Egretta_garzetta",NA,"Yes"
"702",NA,NA,NA,"Egretta gularis","Egretta gularis","Ardeidae","Western Reef-Heron",1.828672968,"Egretta gularis",NA,NA,NA,"Ardeidae","Egretta_gularis",NA,"Yes"
"703",NA,NA,NA,"Egretta novaehollandiae","Egretta novaehollandiae","Ardeidae","White-faced Heron",1.108872187,"Egretta novaehollandiae",NA,NA,NA,"Ardeidae","Egretta_novaehollandiae",NA,"Yes"
"704",NA,NA,NA,"Egretta sacra","Egretta sacra","Ardeidae","Pacific Reef-Heron",1.422663019,"Egretta sacra",NA,NA,NA,"Ardeidae","Egretta_sacra",NA,"Yes"
"705",NA,NA,NA,"Egretta thula","Egretta thula","Ardeidae","Snowy Egret",1.760404087,"Egretta thula",NA,NA,NA,"Ardeidae","Egretta_thula",NA,"Yes"
"706",NA,NA,NA,"Gorsachius melanolophus","Gorsachius melanolophus","Ardeidae","Malayan Night-Heron",3.833163101,"Gorsachius melanolophus",NA,NA,NA,"Ardeidae","Gorsachius_melanolophus",NA,"Yes"
"707",NA,NA,NA,"Ixobrychus cinnamomeus","Ixobrychus cinnamomeus","Ardeidae","Cinnamon Bittern",1.955838002,"Ixobrychus cinnamomeus",NA,NA,NA,"Ardeidae","Ixobrychus_cinnamomeus",NA,"Yes"
"708",NA,NA,NA,"Ixobrychus flavicollis","Ixobrychus flavicollis","Ardeidae","Black Bittern",2.215121058,"Ixobrychus flavicollis",NA,NA,NA,"Ardeidae","Ixobrychus_flavicollis",NA,"Yes"
"709",NA,NA,NA,"Ixobrychus involucris","Ixobrychus involucris","Ardeidae","Stripe-backed Bittern",2.384410626,"Ixobrychus involucris",NA,NA,NA,"Ardeidae","Ixobrychus_involucris",NA,"Yes"
"710",NA,NA,NA,"Ixobrychus sinensis","Ixobrychus sinensis","Ardeidae","Yellow Bittern",1.897172599,"Ixobrychus sinensis",NA,NA,NA,"Ardeidae","Ixobrychus_sinensis",NA,"Yes"
"711",NA,NA,NA,"Ardea intermedia","Mesophoyx intermedia","Ardeidae","Intermediate Egret",1.573330453,"Ardea intermedia",NA,NA,NA,"Ardeidae","Mesophoyx_intermedia",NA,"Yes"
"712",NA,NA,NA,"Nycticorax caledonicus","Nycticorax caledonicus","Ardeidae","Nankeen Night-Heron",2.124848096,"Nycticorax caledonicus",NA,NA,NA,"Ardeidae","Nycticorax_caledonicus",NA,"Yes"
"713",NA,NA,NA,"Pilherodius pileatus","Pilherodius pileatus","Ardeidae","Capped Heron",0.973078027,"Pilherodius pileatus",NA,NA,NA,"Ardeidae","Pilherodius_pileatus",NA,"Yes"
"714",NA,NA,NA,"Syrigma sibilatrix","Syrigma sibilatrix","Ardeidae","Whistling Heron",1.992833607,"Syrigma sibilatrix",NA,NA,NA,"Ardeidae","Syrigma_sibilatrix",NA,"Yes"
"715",NA,NA,NA,"Tigrisoma fasciatum","Tigrisoma fasciatum","Ardeidae","Fasciated Tiger-Heron",0.574282065,"Tigrisoma fasciatum",NA,NA,NA,"Ardeidae","Tigrisoma_fasciatum",NA,"Yes"
"716",NA,NA,NA,"Tigrisoma lineatum","Tigrisoma lineatum","Ardeidae","Rufescent Tiger-Heron",1.86395331,"Tigrisoma lineatum",NA,NA,NA,"Ardeidae","Tigrisoma_lineatum",NA,"Yes"
"717",NA,NA,NA,"Tigrisoma mexicanum","Tigrisoma mexicanum","Ardeidae","Bare-throated Tiger-Heron",0.782969074,"Tigrisoma mexicanum",NA,NA,NA,"Ardeidae","Tigrisoma_mexicanum",NA,"Yes"
"718",NA,NA,NA,"Pelecanus conspicillatus","Pelecanus conspicillatus","Pelecanidae","Australian Pelican",1.26782652,"Pelecanus conspicillatus",NA,NA,NA,"Pelecanidae","Pelecanus_conspicillatus",NA,"Yes"
"719",NA,NA,NA,"Pelecanus onocrotalus","Pelecanus onocrotalus","Pelecanidae","Great White Pelican",1.502656037,"Pelecanus onocrotalus",NA,NA,NA,"Pelecanidae","Pelecanus_onocrotalus",NA,"Yes"
"720",NA,NA,NA,"Pelecanus philippensis","Pelecanus philippensis","Pelecanidae","Spot-billed Pelican",1.531258974,"Pelecanus philippensis",NA,NA,NA,"Pelecanidae","Pelecanus_philippensis",NA,"Yes"
"721",NA,NA,NA,"Pelecanus rufescens","Pelecanus rufescens","Pelecanidae","Pink-backed Pelican",1.157265617,"Pelecanus rufescens",NA,NA,NA,"Pelecanidae","Pelecanus_rufescens",NA,"Yes"
"722",NA,NA,NA,"Pelecanus thagus","Pelecanus thagus","Pelecanidae","Peruvian Pelican",1.558466634,"Pelecanus thagus",NA,NA,NA,"Pelecanidae","Pelecanus_thagus",NA,"Yes"
"723",NA,NA,NA,"Bostrychia carunculata","Bostrychia carunculata","Threskiornithidae","Wattled Ibis",2.148083596,"Bostrychia carunculata",NA,NA,NA,"Threskiornithidae","Bostrychia_carunculata",NA,"Yes"
"724",NA,NA,NA,"Bostrychia hagedash","Bostrychia hagedash","Threskiornithidae","Hadada Ibis",1.763055619,"Bostrychia hagedash",NA,NA,NA,"Threskiornithidae","Bostrychia_hagedash",NA,"Yes"
"725",NA,NA,NA,"Eudocimus ruber","Eudocimus ruber","Threskiornithidae","Scarlet Ibis",1.913490892,"Eudocimus ruber",NA,NA,NA,"Threskiornithidae","Eudocimus_ruber",NA,"Yes"
"726",NA,NA,NA,"Mesembrinibis cayennensis","Mesembrinibis cayennensis","Threskiornithidae","Green Ibis",1.765302383,"Mesembrinibis cayennensis",NA,NA,NA,"Threskiornithidae","Mesembrinibis_cayennensis",NA,"Yes"
"727",NA,NA,NA,"Phimosus infuscatus","Phimosus infuscatus","Threskiornithidae","Bare-faced Ibis",2.340511391,"Phimosus infuscatus",NA,NA,NA,"Threskiornithidae","Phimosus_infuscatus",NA,"Yes"
"728",NA,NA,NA,"Platalea ajaja","Platalea ajaja","Threskiornithidae","Roseate Spoonbill",1.694916149,"Platalea ajaja",NA,NA,NA,"Threskiornithidae","Platalea_ajaja",NA,"Yes"
"729",NA,NA,NA,"Platalea alba","Platalea alba","Threskiornithidae","African Spoonbill",1.318085111,"Platalea alba",NA,NA,NA,"Threskiornithidae","Platalea_alba",NA,"Yes"
"730",NA,NA,NA,"Platalea flavipes","Platalea flavipes","Threskiornithidae","Yellow-billed Spoonbill",0.92620957,"Platalea flavipes",NA,NA,NA,"Threskiornithidae","Platalea_flavipes",NA,"Yes"
"731",NA,NA,NA,"Platalea leucorodia","Platalea leucorodia","Threskiornithidae","Eurasian Spoonbill",1.666851462,"Platalea leucorodia",NA,NA,NA,"Threskiornithidae","Platalea_leucorodia",NA,"Yes"
"732",NA,NA,NA,"Platalea minor","Platalea minor","Threskiornithidae","Black-faced Spoonbill",2.433238441,"Platalea minor",NA,NA,NA,"Threskiornithidae","Platalea_minor",NA,"Yes"
"733",NA,NA,NA,"Platalea regia","Platalea regia","Threskiornithidae","Royal Spoonbill",1.050863591,"Platalea regia",NA,NA,NA,"Threskiornithidae","Platalea_regia",NA,"Yes"
"734",NA,NA,NA,"Plegadis ridgwayi","Plegadis ridgwayi","Threskiornithidae","Puna Ibis",1.043887662,"Plegadis ridgwayi",NA,NA,NA,"Threskiornithidae","Plegadis_ridgwayi",NA,"Yes"
"735",NA,NA,NA,"Pseudibis papillosa","Pseudibis papillosa","Threskiornithidae","Red-naped Ibis",1.33441426,"Pseudibis papillosa",NA,NA,NA,"Threskiornithidae","Pseudibis_papillosa",NA,"Yes"
"736",NA,NA,NA,"Theristicus caudatus","Theristicus caudatus","Threskiornithidae","Buff-necked Ibis",1.481123366,"Theristicus caudatus",NA,NA,NA,"Threskiornithidae","Theristicus_caudatus",NA,"Yes"
"737",NA,NA,NA,"Theristicus branickii","Theristicus melanopis","Threskiornithidae","Andean Ibis",0.158134991,"Theristicus branickii",NA,NA,NA,"Threskiornithidae","Theristicus_melanopis",NA,"Yes"
"738",NA,NA,NA,"Theristicus melanopis","Theristicus melanopis","Threskiornithidae","Black-faced Ibis",1.451797695,"Theristicus melanopis",NA,NA,NA,"Threskiornithidae","Theristicus_melanopis",NA,"Yes"
"739",NA,NA,NA,"Threskiornis aethiopicus","Threskiornis aethiopicus","Threskiornithidae","African Sacred Ibis",1.811397655,"Threskiornis aethiopicus",NA,NA,NA,"Threskiornithidae","Threskiornis_aethiopicus",NA,"Yes"
"740",NA,NA,NA,"Threskiornis melanocephalus","Threskiornis melanocephalus","Threskiornithidae","Black-headed Ibis",1.545426911,"Threskiornis melanocephalus",NA,NA,NA,"Threskiornithidae","Threskiornis_melanocephalus",NA,"Yes"
"741",NA,NA,NA,"Threskiornis molucca","Threskiornis molucca","Threskiornithidae","Australian Ibis",1.844744,"Threskiornis moluccus",NA,NA,NA,"Threskiornithidae","Threskiornis_molucca",NA,"Yes"
"742",NA,NA,NA,"Threskiornis spinicollis","Threskiornis spinicollis","Threskiornithidae","Straw-necked Ibis",1.182127216,"Threskiornis spinicollis",NA,NA,NA,"Threskiornithidae","Threskiornis_spinicollis",NA,"Yes"
"743",NA,NA,NA,"Phoeniconaias minor","Phoeniconaias minor","Phoenicopteridae","Lesser Flamingo",1.737183708,"Phoeniconaias minor",NA,NA,NA,"Phoenicopteridae","Phoeniconaias_minor",NA,"Yes"
"744",NA,NA,NA,"Phoenicopterus chilensis","Phoenicopterus chilensis","Phoenicopteridae","Chilean Flamingo",0.868910163,"Phoenicopterus chilensis",NA,NA,NA,"Phoenicopteridae","Phoenicopterus_chilensis",NA,"Yes"
"745",NA,NA,NA,"Phoenicopterus roseus","Phoenicopterus roseus","Phoenicopteridae","Greater Flamingo",1.807485334,"Phoenicopterus roseus",NA,NA,NA,"Phoenicopteridae","Phoenicopterus_roseus",NA,"Yes"
"746",NA,NA,NA,"Phoenicopterus ruber","Phoenicopterus ruber","Phoenicopteridae","American Flamingo",0.846076146,"Phoenicopterus ruber",NA,NA,NA,"Phoenicopteridae","Phoenicopterus_ruber",NA,"Yes"
"747",NA,NA,NA,"Podiceps cristatus","Podiceps cristatus","Podicipedidae","Great Crested Grebe",1.339078335,"Podiceps cristatus",NA,NA,NA,"Podicipedidae","Podiceps_cristatus",NA,"Yes"
"748",NA,NA,NA,"Podiceps major","Podiceps major","Podicipedidae","Great Grebe",1.536253336,"Podiceps major",NA,NA,NA,"Podicipedidae","Podiceps_major",NA,"Yes"
"749",NA,NA,NA,"Podiceps occipitalis","Podiceps occipitalis","Podicipedidae","Silvery Grebe",1.172960328,"Podiceps occipitalis",NA,NA,NA,"Podicipedidae","Podiceps_occipitalis",NA,"Yes"
"750",NA,NA,NA,"Poliocephalus poliocephalus","Poliocephalus poliocephalus","Podicipedidae","Hoary-headed Grebe",1.232355796,"Poliocephalus poliocephalus",NA,NA,NA,"Podicipedidae","Poliocephalus_poliocephalus",NA,"Yes"
"751",NA,NA,NA,"Poliocephalus rufopectus","Poliocephalus rufopectus","Podicipedidae","New Zealand Grebe",1.183117616,"Poliocephalus rufopectus",NA,NA,NA,"Podicipedidae","Poliocephalus_rufopectus",NA,"Yes"
"752",NA,NA,NA,"Rollandia rolland","Rollandia rolland","Podicipedidae","White-tufted Grebe",1.623604843,"Rollandia rolland",NA,NA,NA,"Podicipedidae","Rollandia_rolland",NA,"Yes"
"753",NA,NA,NA,"Tachybaptus dominicus","Tachybaptus dominicus","Podicipedidae","Least Grebe",1.580665219,"Tachybaptus dominicus",NA,NA,NA,"Podicipedidae","Tachybaptus_dominicus",NA,"Yes"
"754",NA,NA,NA,"Tachybaptus novaehollandiae","Tachybaptus novaehollandiae","Podicipedidae","Australasian Grebe",1.523792333,"Tachybaptus novaehollandiae",NA,NA,NA,"Podicipedidae","Tachybaptus_novaehollandiae",NA,"Yes"
"755",NA,NA,NA,"Tachybaptus ruficollis","Tachybaptus ruficollis","Podicipedidae","Little Grebe",1.652433418,"Tachybaptus ruficollis",NA,NA,NA,"Podicipedidae","Tachybaptus_ruficollis",NA,"Yes"
"756",NA,NA,NA,"Phoebastria immutabilis","Phoebastria immutabilis","Diomedeidae","Laysan Albatross",0.346723753,"Phoebastria immutabilis",NA,NA,NA,"Diomedeidae","Phoebastria_immutabilis",NA,"Yes"
"757",NA,NA,NA,"Thalassarche cauta","Thalassarche cauta","Diomedeidae","White-capped Albatross",0.701089191,"Thalassarche cauta",NA,NA,NA,"Diomedeidae","Thalassarche_cauta",NA,"Yes"
"758",NA,NA,NA,"Thalassarche melanophris","Thalassarche melanophrys","Diomedeidae","Black-browed Albatross",0.649841281,"Thalassarche melanophris",NA,NA,NA,"Diomedeidae","Thalassarche_melanophrys",NA,"Yes"
"759",NA,NA,NA,"Bulweria bulwerii","Bulweria bulwerii","Procellariidae","Bulwer's Petrel",1.615837893,"Bulweria bulwerii",NA,NA,NA,"Procellariidae","Bulweria_bulwerii",NA,"Yes"
"760",NA,NA,NA,"Calonectris diomedea","Calonectris diomedea","Procellariidae","Cory's Shearwater",1.697222556,"Calonectris diomedea",NA,NA,NA,"Procellariidae","Calonectris_diomedea",NA,"Yes"
"761",NA,NA,NA,"Calonectris leucomelas","Calonectris leucomelas","Procellariidae","Streaked Shearwater",1.645058,"Calonectris leucomelas",NA,NA,NA,"Procellariidae","Calonectris_leucomelas",NA,"Yes"
"762",NA,NA,NA,"Fulmarus glacialis","Fulmarus glacialis","Procellariidae","Northern Fulmar",1.169917942,"Fulmarus glacialis",NA,NA,NA,"Procellariidae","Fulmarus_glacialis",NA,"Yes"
"763",NA,NA,NA,"Fulmarus glacialoides","Fulmarus glacialoides","Procellariidae","Southern Fulmar",1.673321128,"Fulmarus glacialoides",NA,NA,NA,"Procellariidae","Fulmarus_glacialoides",NA,"Yes"
"764",NA,NA,NA,"Macronectes giganteus","Macronectes giganteus","Procellariidae","Southern Giant-Petrel",1.526147693,"Macronectes giganteus",NA,NA,NA,"Procellariidae","Macronectes_giganteus",NA,"Yes"
"765",NA,NA,NA,"Procellaria parkinsoni","Procellaria parkinsoni","Procellariidae","Parkinson's Petrel",0.009079464,"Procellaria parkinsoni",NA,NA,NA,"Procellariidae","Procellaria_parkinsoni",NA,"Yes"
"766",NA,NA,NA,"Pterodroma cookii","Pterodroma cookii","Procellariidae","Cook's Petrel",0.141353926,"Pterodroma cookii",NA,NA,NA,"Procellariidae","Pterodroma_cookii",NA,"Yes"
"767",NA,NA,NA,"Ardenna bulleri","Puffinus bulleri","Procellariidae","Buller's Shearwater",0.072971577,"Ardenna bulleri",NA,NA,NA,"Procellariidae","Puffinus_bulleri",NA,"Yes"
"768",NA,NA,NA,"Ardenna creatopus","Puffinus creatopus","Procellariidae","Pink-footed Shearwater",0.1974181,"Ardenna creatopus",NA,NA,NA,"Procellariidae","Puffinus_creatopus",NA,"Yes"
"769",NA,NA,NA,"Puffinus gavia","Puffinus gavia","Procellariidae","Fluttering Shearwater",0.660600775,"Puffinus gavia",NA,NA,NA,"Procellariidae","Puffinus_gavia",NA,"Yes"
"770",NA,NA,NA,"Ardenna grisea","Puffinus griseus","Procellariidae","Sooty Shearwater",1.022417059,"Ardenna grisea",NA,NA,NA,"Procellariidae","Puffinus_griseus",NA,"Yes"
