IOCOrder,BLFamilyLatin,BLFamilyEnglish,Species,Scientific,English,CoastalSp,aveUAI
Passeriformes,Turdidae,Thrushes,Sialia_currucoides,Sialia currucoides,Mountain Bluebird,,0.774768543
Passeriformes,Turdidae,Thrushes,Brachypteryx_leucophrys,Brachypteryx leucophrys,Lesser Shortwing,,0.866569317
Passeriformes,Turdidae,Thrushes,Catharus_occidentalis,Catharus occidentalis,Russet Nightingale-thrush,,0.878382213
Passeriformes,Turdidae,Thrushes,Catharus_aurantiirostris,Catharus aurantiirostris,Orange-billed Nightingale-thrush,,0.884110362
Passeriformes,Turdidae,Thrushes,Turdus_fuscater,Turdus fuscater,Great Thrush,,0.903017724
Passeriformes,Turdidae,Thrushes,Turdus_olivater,Turdus olivater,Black-hooded Thrush,,0.951014993
Passeriformes,Turdidae,Thrushes,Sialia_mexicana,Sialia mexicana,Western Bluebird,,1.001837206
Passeriformes,Turdidae,Thrushes,Turdus_rufitorques,Turdus rufitorques,Rufous-collared Robin,,1.058353311
Passeriformes,Turdidae,Thrushes,Turdus_torquatus,Turdus torquatus,Ring Ouzel,,1.1099739
Passeriformes,Turdidae,Thrushes,Turdus_viscivorus,Turdus viscivorus,Mistle Thrush,,1.120422305
Passeriformes,Turdidae,Thrushes,Turdus_chiguanco,Turdus chiguanco,Chiguanco Thrush,,1.186103329
Passeriformes,Turdidae,Thrushes,Psophocichla_litsitsirupa,Psophocichla litsitsirupa,Groundscraper Thrush,,1.249228169
Passeriformes,Turdidae,Thrushes,Hylocichla_mustelina,Hylocichla mustelina,Wood Thrush,,1.268346779
Passeriformes,Turdidae,Thrushes,Sialia_sialis,Sialia sialis,Eastern Bluebird,,1.268878705
Passeriformes,Turdidae,Thrushes,Turdus_flavipes,Turdus flavipes,Yellow-legged Thrush,,1.285697736
Passeriformes,Turdidae,Thrushes,Turdus_pelios,Turdus pelios,African Thrush,,1.296060074
Passeriformes,Turdidae,Thrushes,Turdus_albicollis,Turdus albicollis,White-necked Thrush,,1.296126864
Passeriformes,Turdidae,Thrushes,Zoothera_citrina,Zoothera citrina,Orange-headed Thrush,,1.384992467
Passeriformes,Turdidae,Thrushes,Myophonus_insularis,Myophonus insularis,Taiwan Whistling-thrush,,1.407099258
Passeriformes,Turdidae,Thrushes,Myadestes_townsendi,Myadestes townsendi,Townsend's Solitaire,,1.457345984
Passeriformes,Turdidae,Thrushes,Zoothera_naevia,Zoothera naevia,Varied Thrush,,1.542549415
Passeriformes,Turdidae,Thrushes,Catharus_fuscescens,Catharus fuscescens,Veery,,1.553236906
Passeriformes,Turdidae,Thrushes,Turdus_libonyanus,Turdus libonyanus,Kurrichane Thrush,,1.572245544
Passeriformes,Turdidae,Thrushes,Turdus_ignobilis,Turdus ignobilis,Black-billed Thrush,,1.625679965
Passeriformes,Turdidae,Thrushes,Turdus_olivaceus,Turdus olivaceus,Olive Thrush,,1.694496646
Passeriformes,Turdidae,Thrushes,Catharus_ustulatus,Catharus ustulatus,Swainson's Thrush,,1.69638961
Passeriformes,Turdidae,Thrushes,Turdus_philomelos,Turdus philomelos,Song Thrush,,1.717377926
Passeriformes,Turdidae,Thrushes,Turdus_pilaris,Turdus pilaris,Fieldfare,,1.721270516
Passeriformes,Turdidae,Thrushes,Catharus_guttatus,Catharus guttatus,Hermit Thrush,,1.736563185
Passeriformes,Turdidae,Thrushes,Turdus_maculirostris,Turdus maculirostris,Ecuadorian Thrush,,1.787270412
Passeriformes,Turdidae,Thrushes,Turdus_rufopalliatus,Turdus rufopalliatus,Rufous-backed Robin,,1.814812539
Passeriformes,Turdidae,Thrushes,Turdus_cardis,Turdus cardis,Japanese Thrush,,1.913273252
Passeriformes,Turdidae,Thrushes,Turdus_obscurus,Turdus obscurus,Eyebrowed Thrush,,1.988444944
Passeriformes,Turdidae,Thrushes,Zoothera_cinerea,Zoothera cinerea,Ashy Thrush,,2.013465479
Passeriformes,Turdidae,Thrushes,Turdus_merula,Turdus merula,Eurasian Blackbird,,2.043117349
Passeriformes,Turdidae,Thrushes,Turdus_iliacus,Turdus iliacus,Redwing,,2.046802912
Passeriformes,Turdidae,Thrushes,Turdus_migratorius,Turdus migratorius,American Robin,,2.057995986
Passeriformes,Turdidae,Thrushes,Turdus_nudigenis,Turdus nudigenis,Spectacled Thrush,,2.082030335
Passeriformes,Turdidae,Thrushes,Turdus_falcklandii,Turdus falcklandii,Austral Thrush,,2.203450789
Passeriformes,Turdidae,Thrushes,Turdus_rufiventris,Turdus rufiventris,Rufous-bellied Thrush,,2.250470846
Passeriformes,Turdidae,Thrushes,Turdus_leucomelas,Turdus leucomelas,Pale-breasted Thrush,,2.3509958
Passeriformes,Turdidae,Thrushes,Myophonus_caeruleus,Myophonus caeruleus,Blue Whistling-thrush,,2.386775634
Passeriformes,Turdidae,Thrushes,Turdus_amaurochalinus,Turdus amaurochalinus,Creamy-bellied Thrush,,2.529399106
Passeriformes,Turdidae,Thrushes,Turdus_unicolor,Turdus unicolor,Tickell's Thrush,,2.571347452
Passeriformes,Turdidae,Thrushes,Turdus_pallidus,Turdus pallidus,Pale Thrush,,2.606175381
Passeriformes,Turdidae,Thrushes,Turdus_chrysolaus,Turdus chrysolaus,Brown-headed Thrush,,2.685895312
Passeriformes,Turdidae,Thrushes,Turdus_plumbeus,Turdus plumbeus,Red-legged Thrush,,2.725204551
Passeriformes,Turdidae,Thrushes,Turdus_naumanni,Turdus naumanni,Dusky Thrush,,2.726888998
Charadriiformes,Turnicidae,Buttonquails,Turnix_varius,Turnix varius,Painted Buttonquail,,0.548147272
Charadriiformes,Turnicidae,Buttonquails,Turnix_suscitator,Turnix suscitator,Barred Buttonquail,,1.378576948
Passeriformes,Tyrannidae,Tyrant-flycatchers,Hemitriccus_granadensis,Hemitriccus granadensis,Black-throated Tody-tyrant,,0.003225315
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiotriccus_ornatus,Myiotriccus ornatus,Ornate Flycatcher,,0.00477637
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tumbezia_salvini,Tumbezia salvini,Tumbes Tyrant,,0.00913103
Passeriformes,Tyrannidae,Tyrant-flycatchers,Conopias_cinchoneti,Conopias cinchoneti,Lemon-browed Flycatcher,,0.012234012
Passeriformes,Tyrannidae,Tyrant-flycatchers,Leptopogon_taczanowskii,Leptopogon taczanowskii,Inca Flycatcher,,0.01387671
Passeriformes,Tyrannidae,Tyrant-flycatchers,Zimmerius_bolivianus,Zimmerius bolivianus,Bolivian Tyrannulet,,0.015621141
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_albifrons,Muscisaxicola albifrons,White-fronted Ground-tyrant,,0.023269715
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiotheretes_fumigatus,Myiotheretes fumigatus,Smoky Bush-tyrant,,0.02400744
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_semirufus,Myiarchus semirufus,Rufous Flycatcher,,0.028058456
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ochthoeca_rufipectoralis,Ochthoeca rufipectoralis,Rufous-breasted Chat-tyrant,,0.04000932
Passeriformes,Tyrannidae,Tyrant-flycatchers,Leptopogon_rufipectus,Leptopogon rufipectus,Rufous-breasted Flycatcher,,0.051812755
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Marble-faced Bristle-tyrant,,0.05238612
Passeriformes,Tyrannidae,Tyrant-flycatchers,Elaenia_gigas,Elaenia gigas,Mottle-backed Elaenia,,0.05649744
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ochthoeca_cinnamomeiventris,Ochthoeca cinnamomeiventris,Slaty-backed Chat-tyrant,,0.058380848
Passeriformes,Tyrannidae,Tyrant-flycatchers,Poecilotriccus_pulchellus,Poecilotriccus pulchellus,Black-backed Tody-flycatcher,,0.058488717
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ochthoeca_fumicolor,Ochthoeca fumicolor,Brown-backed Chat-tyrant,,0.059321117
Passeriformes,Tyrannidae,Tyrant-flycatchers,Elaenia_pallatangae,Elaenia pallatangae,Sierran Elaenia,,0.073500826
Passeriformes,Tyrannidae,Tyrant-flycatchers,Rhynchocyclus_brevirostris,Rhynchocyclus brevirostris,Eye-ringed Flatbill,,0.082502918
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mecocerculus_stictopterus,Mecocerculus stictopterus,White-banded Tyrannulet,,0.084365525
Passeriformes,Tyrannidae,Tyrant-flycatchers,Poecilotriccus_latirostris,Poecilotriccus latirostris,Rusty-fronted Tody-flycatcher,,0.085523392
Passeriformes,Tyrannidae,Tyrant-flycatchers,Lophotriccus_vitiosus,Lophotriccus vitiosus,Double-banded Pygmy-tyrant,,0.089713215
Passeriformes,Tyrannidae,Tyrant-flycatchers,Attila_citriniventris,Attila citriniventris,Citron-bellied Attila,,0.091398631
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mionectes_striaticollis,Mionectes striaticollis,Streak-necked Flycatcher,,0.091954614
Passeriformes,Tyrannidae,Tyrant-flycatchers,Lophotriccus_pileatus,Lophotriccus pileatus,Scale-crested Pygmy-tyrant,,0.101972363
Passeriformes,Tyrannidae,Tyrant-flycatchers,Knipolegus_aterrimus,Knipolegus aterrimus,White-winged Black-tyrant,,0.131432576
Passeriformes,Tyrannidae,Tyrant-flycatchers,Platyrinchus_coronatus,Platyrinchus coronatus,Golden-crowned Spadebill,,0.133304634
Passeriformes,Tyrannidae,Tyrant-flycatchers,Zimmerius_gracilipes,Zimmerius gracilipes,Slender-footed Tyrannulet,,0.180281496
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phyllomyias_cinereiceps,Phyllomyias cinereiceps,Ashy-headed Tyrannulet,,0.197722139
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_cinereus,Muscisaxicola cinereus,Cinereous Ground-tyrant,,0.203502506
Passeriformes,Tyrannidae,Tyrant-flycatchers,Polioxolmis_rufipennis,Polioxolmis rufipennis,Rufous-webbed Bush-tyrant,,0.204642223
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phyllomyias_sclateri,Phyllomyias sclateri,Sclater's Tyrannulet,,0.205062848
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_flavinucha,Muscisaxicola flavinucha,Ochre-naped Ground-tyrant,,0.210602134
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phyllomyias_griseiceps,Phyllomyias griseiceps,Sooty-headed Tyrannulet,,0.222142682
Passeriformes,Tyrannidae,Tyrant-flycatchers,Pyrrhomyias_cinnamomeus,Pyrrhomyias cinnamomeus,Cinnamon Flycatcher,,0.225451368
Passeriformes,Tyrannidae,Tyrant-flycatchers,Rhytipterna_holerythra,Rhytipterna holerythra,Rufous Mourner,,0.236834055
Passeriformes,Tyrannidae,Tyrant-flycatchers,Todirostrum_chrysocrotaphum,Todirostrum chrysocrotaphum,Yellow-browed Tody-flycatcher,,0.239639884
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiornis_atricapillus,Myiornis atricapillus,Black-capped Pygmy-tyrant,,0.252717856
Passeriformes,Tyrannidae,Tyrant-flycatchers,Xenotriccus_callizonus,Xenotriccus callizonus,Belted Flycatcher,,0.25541864
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ochthornis_littoralis,Ochthornis littoralis,Drab Water Tyrant,,0.303115131
Passeriformes,Tyrannidae,Tyrant-flycatchers,Rhynchocyclus_olivaceus,Rhynchocyclus olivaceus,Olivaceous Flatbill,,0.307869964
Passeriformes,Tyrannidae,Tyrant-flycatchers,Agriornis_montanus,Agriornis montanus,Black-billed Shrike-tyrant,,0.311781036
Passeriformes,Tyrannidae,Tyrant-flycatchers,Contopus_pallidus,Contopus pallidus,Jamaican Pewee,,0.316423165
Passeriformes,Tyrannidae,Tyrant-flycatchers,Zimmerius_chrysops,Zimmerius chrysops,Golden-faced Tyrannulet,,0.345729803
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiopagis_cotta,Myiopagis cotta,Jamaican Elaenia,,0.350720061
Passeriformes,Tyrannidae,Tyrant-flycatchers,Colonia_colonus,Colonia colonus,Long-tailed Tyrant,,0.351371781
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_validus,Myiarchus validus,Rufous-tailed Flycatcher,,0.351668249
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_rufivertex,Muscisaxicola rufivertex,Rufous-naped Ground-tyrant,,0.364067986
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiobius_sulphureipygius,Myiobius sulphureipygius,Sulphur-rumped Flycatcher,,0.371742983
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mionectes_oleagineus,Mionectes oleagineus,Ochre-bellied Flycatcher,,0.389937641
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_albilora,Muscisaxicola albilora,White-browed Ground-tyrant,,0.39610978
Passeriformes,Tyrannidae,Tyrant-flycatchers,Todirostrum_nigriceps,Todirostrum nigriceps,Black-headed Tody-flycatcher,,0.42341559
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_barbirostris,Myiarchus barbirostris,Sad Flycatcher,,0.42384653
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ochthoeca_leucophrys,Ochthoeca leucophrys,White-browed Chat-tyrant,,0.425172113
Passeriformes,Tyrannidae,Tyrant-flycatchers,Oncostoma_cinereigulare,Oncostoma cinereigulare,Northern Bentbill,,0.428575641
Passeriformes,Tyrannidae,Tyrant-flycatchers,Platyrinchus_mystaceus,Platyrinchus mystaceus,White-throated Spadebill,,0.447307701
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_flavescens,Empidonax flavescens,Yellowish Flycatcher,,0.448039578
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mitrephanes_phaeocercus,Mitrephanes phaeocercus,Tufted Flycatcher,,0.452745671
Passeriformes,Tyrannidae,Tyrant-flycatchers,Lessonia_oreas,Lessonia oreas,Andean Negrito,,0.460415505
Passeriformes,Tyrannidae,Tyrant-flycatchers,Leptopogon_amaurocephalus,Leptopogon amaurocephalus,Sepia-capped Flycatcher,,0.496477953
Passeriformes,Tyrannidae,Tyrant-flycatchers,Deltarhynchus_flammulatus,Deltarhynchus flammulatus,Flammulated Flycatcher,,0.504320094
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_frontalis,Muscisaxicola frontalis,Black-fronted Ground-tyrant,,0.512980076
Passeriformes,Tyrannidae,Tyrant-flycatchers,Muscisaxicola_maculirostris,Muscisaxicola maculirostris,Spot-billed Ground-tyrant,,0.522751757
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_apicalis,Myiarchus apicalis,Apical Flycatcher,,0.528148254
Passeriformes,Tyrannidae,Tyrant-flycatchers,Ornithion_brunneicapillus,Ornithion brunneicapillus,Brown-capped Tyrannulet,,0.53262084
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiotheretes_striaticollis,Myiotheretes striaticollis,Streak-throated Bush-tyrant,,0.534023027
Passeriformes,Tyrannidae,Tyrant-flycatchers,Attila_spadiceus,Attila spadiceus,Bright-rumped Attila,,0.5391842
Passeriformes,Tyrannidae,Tyrant-flycatchers,Poecilotriccus_sylvia,Poecilotriccus sylvia,Slate-headed Tody-flycatcher,,0.558643508
Passeriformes,Tyrannidae,Tyrant-flycatchers,Terenotriccus_erythrurus,Terenotriccus erythrurus,Ruddy-tailed Flycatcher,,0.566452534
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phyllomyias_nigrocapillus,Phyllomyias nigrocapillus,Black-capped Tyrannulet,,0.580691331
Passeriformes,Tyrannidae,Tyrant-flycatchers,Capsiempis_flaveola,Capsiempis flaveola,Yellow Tyrannulet,,0.610538372
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiodynastes_chrysocephalus,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,,0.612457482
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_affinis,Empidonax affinis,Pine Flycatcher,,0.61635532
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mionectes_olivaceus,Mionectes olivaceus,Olive-striped Flycatcher,,0.640216444
Passeriformes,Tyrannidae,Tyrant-flycatchers,Oncostoma_olivaceum,Oncostoma olivaceum,Southern Bentbill,,0.661743708
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiophobus_flavicans,Myiophobus flavicans,Flavescent Flycatcher,,0.671427778
Passeriformes,Tyrannidae,Tyrant-flycatchers,Hemitriccus_mirandae,Hemitriccus mirandae,Buff-breasted Tody-tyrant,,0.680225934
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_stolidus,Myiarchus stolidus,Stolid Flycatcher,,0.681485299
Passeriformes,Tyrannidae,Tyrant-flycatchers,Inezia_tenuirostris,Inezia tenuirostris,Slender-billed Tyrannulet,,0.68279842
Passeriformes,Tyrannidae,Tyrant-flycatchers,Elaenia_cristata,Elaenia cristata,Plain-crested Elaenia,,0.694856654
Passeriformes,Tyrannidae,Tyrant-flycatchers,Stigmatura_budytoides,Stigmatura budytoides,Greater Wagtail-tyrant,,0.717251007
Passeriformes,Tyrannidae,Tyrant-flycatchers,Leptopogon_superciliaris,Leptopogon superciliaris,Slaty-capped Flycatcher,,0.729108861
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tolmomyias_flaviventris,Tolmomyias flaviventris,Yellow-breasted Flycatcher,,0.759786089
Passeriformes,Tyrannidae,Tyrant-flycatchers,Attila_phoenicurus,Attila phoenicurus,Rufous-tailed Attila,,0.76546065
Passeriformes,Tyrannidae,Tyrant-flycatchers,Mecocerculus_leucophrys,Mecocerculus leucophrys,White-throated Tyrannulet,,0.768595946
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_nuttingi,Myiarchus nuttingi,Nutting's Flycatcher,,0.784499834
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiopagis_viridicata,Myiopagis viridicata,Greenish Elaenia,,0.807184731
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_tuberculifer,Myiarchus tuberculifer,Dusky-capped Flycatcher,,0.807512499
Passeriformes,Tyrannidae,Tyrant-flycatchers,Anairetes_flavirostris,Anairetes flavirostris,Yellow-billed Tit-tyrant,,0.831687426
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tyrannus_crassirostris,Tyrannus crassirostris,Thick-billed Kingbird,,0.851128619
Passeriformes,Tyrannidae,Tyrant-flycatchers,Camptostoma_imberbe,Camptostoma imberbe,Northern Beardless-tyrannulet,,0.871740659
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_yucatanensis,Myiarchus yucatanensis,Yucatan Flycatcher,,0.878694047
Passeriformes,Tyrannidae,Tyrant-flycatchers,Agriornis_murinus,Agriornis murinus,Lesser Shrike-tyrant,,0.893354473
Passeriformes,Tyrannidae,Tyrant-flycatchers,Hemitriccus_nidipendulus,Hemitriccus nidipendulus,Hangnest Tody-tyrant,,0.898381816
Passeriformes,Tyrannidae,Tyrant-flycatchers,Contopus_pertinax,Contopus pertinax,Greater Pewee,,0.932891019
Passeriformes,Tyrannidae,Tyrant-flycatchers,Agriornis_lividus,Agriornis lividus,Great Shrike-tyrant,,0.937150654
Passeriformes,Tyrannidae,Tyrant-flycatchers,Legatus_leucophaius,Legatus leucophaius,Piratic Flycatcher,,0.93813742
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tyrannulus_elatus,Tyrannulus elatus,Yellow-crowned Tyrannulet,,0.942688847
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiopagis_gaimardii,Myiopagis gaimardii,Forest Elaenia,,0.945798685
Passeriformes,Tyrannidae,Tyrant-flycatchers,Serpophaga_munda,Serpophaga munda,White-bellied Tyrannulet,,0.956605618
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tolmomyias_sulphurescens,Tolmomyias sulphurescens,Yellow-olive Flycatcher,,0.968165177
Passeriformes,Tyrannidae,Tyrant-flycatchers,Serpophaga_cinerea,Serpophaga cinerea,Torrent Tyrannulet,,1.014331262
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiornis_auricularis,Myiornis auricularis,Eared Pygmy-tyrant,,1.036896797
Passeriformes,Tyrannidae,Tyrant-flycatchers,Casiornis_rufus,Casiornis rufus,Rufous Casiornis,,1.042707294
Passeriformes,Tyrannidae,Tyrant-flycatchers,Cnemotriccus_fuscatus,Cnemotriccus fuscatus,Fuscous Flycatcher,,1.053991459
Passeriformes,Tyrannidae,Tyrant-flycatchers,Corythopis_delalandi,Corythopis delalandi,Southern Antpipit,,1.086418838
Passeriformes,Tyrannidae,Tyrant-flycatchers,Anairetes_reguloides,Anairetes reguloides,Pied-crested Tit-tyrant,,1.086520134
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_tyrannulus,Myiarchus tyrannulus,Brown-crested Flycatcher,,1.09043185
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_albigularis,Empidonax albigularis,White-throated Flycatcher,,1.096631103
Passeriformes,Tyrannidae,Tyrant-flycatchers,Phyllomyias_fasciatus,Phyllomyias fasciatus,Planalto Tyrannulet,,1.112870292
Passeriformes,Tyrannidae,Tyrant-flycatchers,Atalotriccus_pilaris,Atalotriccus pilaris,Pale-eyed Pygmy-tyrant,,1.114685082
Passeriformes,Tyrannidae,Tyrant-flycatchers,Tolmomyias_assimilis,Tolmomyias assimilis,Yellow-margined Flycatcher,,1.116458812
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_ferox,Myiarchus ferox,Short-crested Flycatcher,,1.12673202
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiarchus_cinerascens,Myiarchus cinerascens,Ash-throated Flycatcher,,1.128761957
Passeriformes,Tyrannidae,Tyrant-flycatchers,Hemitriccus_orbitatus,Hemitriccus orbitatus,Eye-ringed Tody-tyrant,,1.130434242
Passeriformes,Tyrannidae,Tyrant-flycatchers,Elaenia_frantzii,Elaenia frantzii,Mountain Elaenia,,1.144734741
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiodynastes_bairdii,Myiodynastes bairdii,Baird's Flycatcher,,1.151781797
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_occidentalis,Empidonax occidentalis,Cordilleran Flycatcher,,1.165452543
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiodynastes_luteiventris,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,,1.178962108
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiopagis_subplacens,Myiopagis subplacens,Pacific Elaenia,,1.179800574
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_hammondii,Empidonax hammondii,Hammond's Flycatcher,,1.21132752
Passeriformes,Tyrannidae,Tyrant-flycatchers,Poecilotriccus_plumbeiceps,Poecilotriccus plumbeiceps,Ochre-faced Tody-flycatcher,,1.213906327
Passeriformes,Tyrannidae,Tyrant-flycatchers,Myiobius_atricaudus,Myiobius atricaudus,Black-tailed Flycatcher,,1.236140667
Passeriformes,Tyrannidae,Tyrant-flycatchers,Elaenia_chiriquensis,Elaenia chiriquensis,Lesser Elaenia,,1.242768224
Passeriformes,Tyrannidae,Tyrant-flycatchers,Xolmis_pyrope,Xolmis pyrope,Fire-eyed Diucon,,1.244303058
Passeriformes,Tyrannidae,Tyrant-flycatchers,Pitangus_lictor,Pitangus lictor,Lesser Kiskadee,,1.254548952
Passeriformes,Tyrannidae,Tyrant-flycatchers,Empidonax_difficilis,Empidonax difficilis,Pacific-slope Flycatcher,,1.265451965
